ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
hsa05014	Amyotrophic lateral sclerosis	334	-0.311273893520278	-1.16950396249565	0.132768361581921	0.523096641886696	0.482953088951551	3710	tags=28%, list=22%, signal=22%	6506/55102/4696/10452/572/11258/5688/581/5719/4695/4718/125965/1965/4729/5533/1767/5715/29796/5606/55062/84790/4712/5687/4701/4722/4726/84617/5216/4708/513/29107/4694/522/5704/1337/5714/4697/539/4704/6432/81027/4707/54205/4714/4717/51079/4715/1537/637/6300/2876/2066/23225/4713/5691/468/516/5600/341947/4700/126328/1347/1349/27089/10975/100532726/6428/596/375189/3084/5608/2521/4537/4512/4539/9001/4540/4514/2906/4509/4538/4519/643246/4513/4535/4508/4536/1649/56001/4541/116442/4843/2890
hsa04726	Serotonergic synapse	75	-0.394597477284279	-1.24733086383963	0.14070351758794	0.53023009785771	0.489539108283801	1108	tags=24%, list=7%, signal=22%	5332/1562/3265/240/1573/1565/3357/3352/3709/2788/2561/8605/773/111/3751/3359/239/100137049
hsa00565	Ether lipid metabolism	39	-0.459097765310988	-1.28426410144042	0.147058823529412	0.538592360020931	0.497259632597979	1953	tags=21%, list=12%, signal=18%	8398/7941/7368/79153/50487/133121/8605/100137049
hsa04070	Phosphatidylinositol signaling system	95	0.348822916459968	1.2183676507817	0.145038167938931	0.538592360020931	0.497259632597979	3933	tags=34%, list=24%, signal=26%	5579/110117499/5288/1608/9162/3633/8527/5333/1607/3613/5728/1040/4952/23262/117283/3708/5290/8821/253430/808/3707/8898/5335/8394/5295/5296/3635/23236/55361/5330/801/5582
hsa05164	Influenza A	144	-0.349174284777671	-1.19339772468391	0.147435897435897	0.538592360020931	0.497259632597979	2508	tags=26%, list=15%, signal=22%	7706/4790/54205/1019/637/1387/3117/3127/3112/5340/23586/7099/5645/3113/10000/3123/3108/3115/4939/3665/8797/3117/3569/3122/4938/4261/4599/4940/4600/3111/3109/91543/3120/56001/5646/6347/3627
hsa04975	Fat digestion and absorption	24	0.499907832011145	1.31719990397098	0.149220489977728	0.53960540820229	0.49819493729938	2808	tags=33%, list=17%, signal=28%	1056/338/949/335/29881/4547/10554/376497
hsa05145	Toxoplasmosis	96	-0.373092834662653	-1.21492829011467	0.151960784313725	0.544019607843137	0.502270381836945	2490	tags=28%, list=15%, signal=24%	4790/54205/6300/240/3117/3127/3112/7099/5600/3113/10000/3123/3911/3655/3108/8651/3115/596/5608/3117/3122/4261/3111/3109/3120/3908/4843
hsa05033	Nicotine addiction	12	-0.616523233577358	-1.33691381926974	0.153846153846154	0.545316070068545	0.503467350783661	804	tags=42%, list=5%, signal=40%	2561/2556/2906/773/2890
hsa00640	Propanoate metabolism	30	0.469690882208905	1.29900450128184	0.15632183908046	0.548659003831418	0.506553740673523	565	tags=10%, list=3%, signal=10%	3948/3939/32
hsa04623	Cytosolic DNA-sensing pathway	61	-0.398732847662478	-1.22536801718851	0.165829145728643	0.576377030784993	0.532144627069943	4530	tags=34%, list=27%, signal=25%	55718/171568/1687/5440/29108/11035/115004/3606/5437/9641/4793/4790/51728/3428/5441/23586/5435/3665/3569/197259/3627
hsa04912	GnRH signaling pathway	79	-0.382479844786143	-1.21806363812564	0.169407894736842	0.581431476669303	0.536811183987536	2270	tags=18%, list=14%, signal=15%	5332/108/6300/3265/468/1839/5600/5608/3709/51806/107/8605/111/100137049
hsa04723	Retrograde endocannabinoid signaling	113	-0.353574923296654	-1.18122988593263	0.170886075949367	0.581431476669303	0.536811183987536	3111	tags=34%, list=19%, signal=28%	4712/4701/4722/4726/4708/4694/2785/4697/4704/4707/4714/4717/51079/4715/5332/108/6300/4713/5600/4700/126328/747/100532726/4537/3709/2788/2561/4539/4540/2556/4538/107/773/4535/4536/111/4541/2890
hsa05415	Diabetic cardiomyopathy	190	-0.323889477206232	-1.15288744397003	0.172155688622754	0.581431476669303	0.536811183987536	3043	tags=29%, list=18%, signal=24%	3667/4701/4722/4726/4708/513/4694/522/1337/4697/539/5972/4704/4790/4707/4714/4717/51079/4715/5332/1537/6300/4688/51660/4713/4689/183/516/5600/341947/4700/10000/6517/126328/1347/1349/27089/10975/100532726/1375/4537/1636/4512/4539/4540/4514/4509/4538/4519/4513/4535/4508/4536/1281/4541/2998
hsa00040	Pentose and glucuronate interconversions	27	-0.490436870780383	-1.27340472598779	0.185383244206774	0.592564298446651	0.547089649256832	1809	tags=37%, list=11%, signal=33%	55277/7366/54658/729920/7367/27294/54576/54577/10941/574537
hsa00410	beta-Alanine metabolism	25	0.480579899368813	1.27330596483181	0.18018018018018	0.592564298446651	0.547089649256832	2751	tags=28%, list=17%, signal=23%	218/57571/1962/501/2571/8310/3030
hsa04978	Mineral absorption	45	-0.42851661221658	-1.23896884243941	0.185185185185185	0.592564298446651	0.547089649256832	769	tags=18%, list=5%, signal=17%	140803/55503/492/4495/486/6546/4496/478
hsa00620	Pyruvate metabolism	39	0.413839604677301	1.21828895213782	0.183962264150943	0.592564298446651	0.547089649256832	1779	tags=15%, list=11%, signal=14%	3948/3939/32/5315/4199/501
hsa04713	Circadian entrainment	68	-0.389385735546338	-1.21096921518389	0.183673469387755	0.592564298446651	0.547089649256832	870	tags=16%, list=5%, signal=15%	8863/2788/4543/51806/51655/2906/2977/6263/107/111/2890
hsa04514	Cell adhesion molecules	117	0.330250571891094	1.16163502943303	0.185082872928177	0.592564298446651	0.547089649256832	1129	tags=18%, list=7%, signal=17%	8516/84628/3683/3676/4684/57555/57502/3135/1002/4897/3897/10666/5175/23308/9080/1462/5818/54413/3689/5792/83700
hsa04933	AGE-RAGE signaling pathway in diabetic complications	97	0.327651039135607	1.14224991659525	0.197402597402597	0.62539937938168	0.577404895988967	2721	tags=24%, list=16%, signal=20%	5579/110117499/2335/5054/1536/3552/1958/7124/5292/1277/3553/7423/5333/1278/7046/1906/1432/6777/2152/5290/3845/1287/7040
hsa04725	Cholinergic synapse	83	-0.365815387222289	-1.16819287294192	0.202945990180033	0.637321618284664	0.588412196828534	2270	tags=24%, list=14%, signal=21%	5332/108/3265/3786/468/10000/90993/148327/596/1131/3709/2788/9586/107/773/43/111/814/1143/1128
hsa00232	Caffeine metabolism	5	-0.716403735962001	-1.28850415177157	0.205533596837945	0.639835023199863	0.59073271768526	1010	tags=40%, list=6%, signal=38%	7498/1548
hsa04979	Cholesterol metabolism	37	0.412262809044182	1.19619558708503	0.215130023640662	0.659596458904417	0.608977618629777	1695	tags=22%, list=10%, signal=19%	51129/338/1593/949/335/8647/3990/348
hsa03083	Polycomb repressive complex	83	0.330180512547383	1.13443077837179	0.217391304347826	0.659596458904417	0.608977618629777	3151	tags=19%, list=19%, signal=16%	80816/9212/57713/84456/1911/10389/100532731/221937/5252/54880/8473/22823/23512/3066/121536/7528
hsa00230	Purine metabolism	111	0.320241272495933	1.12787153513294	0.219251336898396	0.659596458904417	0.608977618629777	2627	tags=26%, list=16%, signal=22%	8622/50940/205/122622/5148/9060/8654/113/100/2986/5236/5152/270/2983/953/4833/5150/22875/55276/6241/5169/2982/6240/221264/58497/56985/9615/272/5145
hsa05205	Proteoglycans in cancer	184	0.292929989607441	1.1073285655738	0.219219219219219	0.659596458904417	0.608977618629777	2983	tags=24%, list=18%, signal=20%	5579/3481/110117499/2099/3791/7475/4318/5727/2335/7078/11211/7479/816/8325/7124/81029/1277/89780/80326/5329/3059/4660/1975/1278/3678/6382/1432/7473/1026/3708/5894/3688/3549/673/5290/7097/6655/2817/3845/7040/6608/6654/867/5335/5500
hsa00380	Tryptophan metabolism	32	0.431899633557064	1.20615158026179	0.222222222222222	0.662962962962963	0.612085769980507	2250	tags=30%, list=14%, signal=26%	1543/883/1545/121278/883/6999/1962/501/847/55526
hsa00480	Glutathione metabolism	50	0.368344537864597	1.15738145181167	0.225118483412322	0.666053033567036	0.614938701970154	2739	tags=26%, list=17%, signal=22%	2687/290/2939/3418/2877/2878/2730/5226/6241/6240/4257/2539/2946
hsa04973	Carbohydrate digestion and absorption	36	-0.437563570948818	-1.1983290826699	0.229020979020979	0.672045167946807	0.620470987166414	2577	tags=31%, list=16%, signal=26%	6523/276/5332/80201/10000/277/8972/83756/6518/486/478
hsa04148	Efferocytosis	137	0.303368828536703	1.10196416348813	0.231182795698925	0.672873502928578	0.621235753953465	2478	tags=20%, list=15%, signal=18%	575/5743/8578/84466/4776/389668/1901/816/5175/6513/246/9844/10326/63982/6566/140885/338440/23200/5732/196527/57617/4240/1432/405/80824/9023/126129/338382
hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	10	0.577787494837849	1.23018522152058	0.240343347639485	0.681274735579243	0.628992258076691	700	tags=20%, list=4%, signal=19%	1728/6898
hsa00450	Selenocompound metabolism	16	0.498172069814812	1.19327282818207	0.236203090507726	0.681274735579243	0.628992258076691	2944	tags=29%, list=18%, signal=24%	883/9060/883/7296/56267
hsa04960	Aldosterone-regulated sodium reabsorption	31	-0.442194579012019	-1.1900374985093	0.241681260945709	0.681274735579243	0.628992258076691	728	tags=13%, list=4%, signal=12%	6340/3291/486/478
hsa05418	Fluid shear stress and atherosclerosis	127	0.303192617549878	1.09064123718242	0.241286863270777	0.681274735579243	0.628992258076691	3359	tags=26%, list=20%, signal=21%	110117499/3791/4318/3552/3162/5155/1728/5175/2939/7124/653361/2353/5881/3553/10365/59341/6382/1906/1432/4217/4257/5607/5290/2817/2946/808/6885/3383/5880/3320/5295/5296/5602
hsa05224	Breast cancer	125	0.306458064879819	1.10110109010559	0.247311827956989	0.691700268817204	0.638617713638936	3291	tags=30%, list=20%, signal=25%	110117499/2099/7475/1950/11211/7479/27006/8325/81029/89780/80326/6932/4854/2353/3714/2250/672/53358/54567/5728/25759/28514/7473/2246/10023/1026/5894/673/5290/6655/3845/23462/6654/675/5604/5295/26508/5296
hsa05152	Tuberculosis	141	-0.32885014793395	-1.12404131601005	0.249602543720191	0.692695431409522	0.639536505329579	2490	tags=23%, list=15%, signal=19%	4790/533/54205/5993/637/6300/972/1387/3117/3127/64581/3112/7099/5600/3113/10000/3123/3108/3115/596/3117/3569/3122/4261/51561/51806/245972/8877/3111/3109/3120/4843
hsa05146	Amoebiasis	86	-0.351601921912883	-1.1274590308593	0.255250403877221	0.702920342984963	0.648976735363947	1678	tags=15%, list=10%, signal=14%	7099/3911/5273/384/3569/2921/107/733/1281/3908/7850/4843/4583
hsa03265	Virion - Ebolavirus, Lyssavirus and Morbillivirus	7	0.609248958032173	1.21459467669886	0.279591836734694	0.706197972146605	0.65200283226708	3872	tags=57%, list=23%, signal=44%	4684/1134/4804/4864
hsa00220	Arginine biosynthesis	19	-0.488782322439485	-1.18228663495657	0.265567765567766	0.706197972146605	0.65200283226708	3199	tags=42%, list=19%, signal=34%	95/435/2747/790/27165/384/100526760/4843
hsa05031	Amphetamine addiction	48	-0.389490337151697	-1.14806196188918	0.266323024054983	0.706197972146605	0.65200283226708	1761	tags=21%, list=11%, signal=19%	468/6804/90993/148327/51806/9586/2906/111/814/2890
hsa00860	Porphyrin metabolism	36	0.393071453073643	1.13595769401478	0.272093023255814	0.706197972146605	0.65200283226708	887	tags=25%, list=5%, signal=24%	341208/2512/9843/54657/3162/2495/54575/1356/1371
hsa05323	Rheumatoid arthritis	78	-0.356130499987636	-1.13305300047394	0.262376237623762	0.706197972146605	0.65200283226708	2222	tags=30%, list=13%, signal=26%	155066/3117/3127/3112/7099/3113/3123/942/3108/10673/3115/3117/3569/3122/51561/2921/525/245972/3111/3109/3120/4314/6374/6347
hsa05140	Leishmaniasis	65	0.338488397808185	1.09896149509436	0.272727272727273	0.706197972146605	0.65200283226708	1158	tags=18%, list=7%, signal=17%	5579/5743/1536/3676/3552/2212/7124/653361/3689/1917/2353/3553
hsa04916	Melanogenesis	86	0.319754884990366	1.09543240432778	0.279373368146214	0.706197972146605	0.65200283226708	1315	tags=15%, list=8%, signal=14%	5579/7475/11211/5443/7479/816/8325/113/81029/89780/80326/6932/64764
hsa04934	Cushing syndrome	125	0.302287345022021	1.08611573090564	0.276881720430108	0.706197972146605	0.65200283226708	1090	tags=13%, list=7%, signal=12%	8622/50940/7475/11211/5443/7479/949/816/8325/113/81029/1017/89780/80326/6932/3164
hsa04141	Protein processing in endoplasmic reticulum	161	0.289308277360009	1.08425827189085	0.26890756302521	0.706197972146605	0.65200283226708	6443	tags=49%, list=39%, signal=30%	3310/30001/1410/3305/10484/2081/3303/3998/3304/10808/7466/4121/4217/56605/5071/22824/26232/10277/7991/29978/3320/80267/7415/7841/201595/10802/5602/10299/10956/9632/23471/55432/23193/5034/3326/64215/5589/22872/5609/7326/6745/10905/9532/9695/6185/10970/3337/57134/5611/7321/55176/5887/133022/3300/51465/22926/9601/3301/84447/29927/23190/91445/1388/3703/23640/10427/267/6746/2923/64374/8720/165324/80331/9871/55757/79139/51035/4287/29979
hsa05010	Alzheimer disease	347	-0.286031445266286	-1.07808562694926	0.269819193324061	0.706197972146605	0.65200283226708	3752	tags=29%, list=23%, signal=23%	1340/369/55102/5664/4696/572/5688/5719/4695/810/4718/125965/1965/4729/5533/776/5715/29796/55062/8326/7474/824/84790/6622/4712/5687/3667/4701/4722/4726/84617/4708/513/4694/522/5704/23516/1337/5714/4697/539/4704/81027/4790/4707/54205/4714/4717/51079/4715/5332/1537/637/8660/7481/55851/51384/3265/3028/4713/5691/50507/468/516/7480/341947/4700/10000/126328/1347/1349/27089/10975/100532726/1131/3569/7855/4537/3709/4512/4539/51806/4540/4514/2906/6263/4509/4538/4519/4513/4535/4508/4536/1649/4541/22943/27123/4843/1128
hsa04110	Cell cycle	156	0.289227227551059	1.07516070570489	0.280112044817927	0.706197972146605	0.65200283226708	3518	tags=25%, list=21%, signal=20%	9212/5347/995/8900/27127/5933/701/1017/113130/10403/991/90381/151648/9133/699/9700/7272/11200/9088/27085/983/1026/85417/5528/80174/64682/1030/7040/23047/1032/4085/890/9232/3066/5934/7533/5925/990/891
hsa05022	Pathways of neurodegeneration - multiple diseases	425	-0.281217415579913	-1.07271043141002	0.265389876880985	0.706197972146605	0.65200283226708	3752	tags=27%, list=23%, signal=22%	1340/369/55102/5664/4696/10452/572/11258/5688/581/5719/4695/810/4718/125965/118424/1965/7314/4729/5533/1767/776/5715/29796/5606/55062/8326/7474/824/84790/6622/4712/5687/4701/4722/4726/84617/4708/513/4694/522/5704/1337/5714/4697/539/4704/81027/4790/4707/54205/4714/4717/51079/9246/4715/5332/1537/637/6300/7481/2876/51384/3265/3028/4713/5691/50507/468/516/3092/5600/7480/6804/341947/4700/126328/1347/1349/6310/27089/10975/100532726/596/1131/5608/3569/7855/2521/4537/3709/627/4512/4539/9001/51806/4540/4514/2906/6263/4509/4538/4519/643246/4513/4535/4508/4536/1649/4541/22943/116442/27123/4843/2890/1128
hsa04950	Maturity onset diabetes of the young	12	0.520488056778662	1.16319351850951	0.294243070362473	0.71013994751968	0.655642292035224	3902	tags=50%, list=24%, signal=38%	3110/168620/3172/2494/3170/389692
hsa03020	RNA polymerase	34	-0.415917526862815	-1.13761505615643	0.298586572438163	0.71013994751968	0.655642292035224	5176	tags=50%, list=31%, signal=34%	25885/5434/27297/55718/171568/5430/5439/5440/30834/5437/5438/5436/51728/5441/548644/5435/10849
hsa01040	Biosynthesis of unsaturated fatty acids	25	0.428384958138045	1.13501443393243	0.295045045045045	0.71013994751968	0.655642292035224	3081	tags=40%, list=19%, signal=33%	83401/3992/9415/6319/6785/8310/51495/3295/641371/401494
hsa04610	Complement and coagulation cascades	52	0.354796258390694	1.11525241254153	0.298823529411765	0.71013994751968	0.655642292035224	2811	tags=38%, list=17%, signal=32%	5104/2/5054/3689/715/5329/727/720/2161/728/716/717/3426/2155/729/2152/1675/7035/5345/623
hsa03440	Homologous recombination	39	0.376064661807597	1.1070845264481	0.299528301886792	0.71013994751968	0.655642292035224	3744	tags=28%, list=23%, signal=22%	641/8438/146956/25788/672/7156/5888/675/84142/5424/6117
hsa05213	Endometrial cancer	58	0.344068746602966	1.10532065109445	0.291666666666667	0.71013994751968	0.655642292035224	3440	tags=29%, list=21%, signal=23%	110117499/29119/1950/1496/6932/5728/1026/5894/673/5290/6655/3845/6654/5604/5295/5296/2309
hsa04974	Protein digestion and absorption	60	-0.358758593569265	-1.10084540488232	0.287878787878788	0.71013994751968	0.655642292035224	700	tags=20%, list=4%, signal=19%	1303/50509/206358/5645/1295/1293/1803/1281/5646/486/6546/478
hsa05231	Choline metabolism in cancer	94	0.30964276345579	1.07903043901564	0.290488431876607	0.71013994751968	0.655642292035224	4013	tags=41%, list=24%, signal=32%	5579/110117499/6580/1950/1608/5155/2353/5881/9162/123745/8527/1607/5337/5321/8936/5894/23446/5290/6655/3845/57153/6654/5335/8394/9468/5880/5604/56034/5295/5296/5602/6583/6581/8611/204962/5582/1119/126969/5338
hsa04015	Rap1 signaling pathway	175	0.282436191994364	1.06214839313713	0.297935103244838	0.71013994751968	0.655642292035224	3347	tags=26%, list=20%, signal=21%	2321/5228/5579/11069/110117499/3791/3683/1950/5155/27006/113/2902/1944/3689/5881/2533/7423/6494/3397/2261/2250/51466/1432/2246/5894/3688/673/23566/5290/284/1942/2778/3845/2771/10411/808/5335/1943/5880/5604/5584/56034/5295/5296/115
hsa04012	ErbB signaling pathway	81	0.3155878705777	1.082035256319	0.304568527918782	0.717339032861341	0.662288904200121	3359	tags=27%, list=20%, signal=22%	5579/110117499/1950/816/145957/9542/53358/25759/1026/5894/673/6777/5290/6655/3845/6654/867/5335/5604/5295/5296/5602
hsa00290	Valine, leucine and isoleucine biosynthesis	3	-0.728106359405476	-1.15262658665012	0.316929133858268	0.718105252666202	0.662996322661533	3374	tags=100%, list=20%, signal=80%	113675/586
hsa04136	Autophagy - other	31	0.396753900199674	1.1085158694164	0.31322505800464	0.718105252666202	0.662996322661533	2447	tags=16%, list=15%, signal=14%	9706/23710/3476/285973/55054
hsa00790	Folate biosynthesis	21	0.428559315216628	1.09963851187693	0.314410480349345	0.718105252666202	0.662996322661533	2897	tags=33%, list=17%, signal=28%	441282/57016/121278/231/1719/873/8644
hsa04622	RIG-I-like receptor signaling pathway	55	-0.365436967780027	-1.09797211498846	0.313893653516295	0.718105252666202	0.662996322661533	2956	tags=20%, list=18%, signal=16%	9641/4793/7706/4790/6300/23586/5600/54941/3665/3627/9636
hsa05032	Morphine addiction	59	0.341643544324221	1.09475101603135	0.3125	0.718105252666202	0.662996322661533	1428	tags=15%, list=9%, signal=14%	8622/5579/50940/54331/140679/113/2550/2564/5150
hsa04062	Chemokine signaling pathway	142	-0.315574581887451	-1.07880676039701	0.31629392971246	0.718105252666202	0.662996322661533	2270	tags=19%, list=14%, signal=17%	5332/9564/108/3265/7454/7409/2869/2868/10000/56477/3055/131890/6367/2788/2921/9547/399694/107/4283/6361/111/6374/6347/3627/6358/10563/6373
hsa00360	Phenylalanine metabolism	11	0.523021952095314	1.13686781513223	0.325379609544469	0.723814635891931	0.668267555630891	1478	tags=27%, list=9%, signal=25%	218/6898/4282
hsa04213	Longevity regulating pathway - multiple species	56	0.338450569111957	1.08085772606085	0.32289156626506	0.723814635891931	0.668267555630891	3440	tags=29%, list=21%, signal=23%	3310/110117499/1410/113/3305/3303/3304/847/5290/3845/3066/5295/5296/3170/115/2309
hsa04540	Gap junction	76	0.317332700932885	1.07342254039285	0.327455919395466	0.723814635891931	0.668267555630891	3347	tags=36%, list=20%, signal=28%	5579/1950/5155/79861/113/2983/260334/983/2982/203068/5592/3708/5894/10376/2911/5607/6655/2778/2697/3845/10383/2771/347733/6654/5604/56034/115
hsa05020	Prion disease	239	-0.289369341318525	-1.05129712446041	0.327536231884058	0.723814635891931	0.668267555630891	3669	tags=32%, list=22%, signal=25%	4696/572/5688/581/5719/4695/4718/125965/1965/4729/5533/776/5715/29796/84790/4712/5687/4701/4722/4726/84617/4708/513/4694/522/5704/1337/5714/4697/539/4704/81027/4707/54205/4714/4717/51079/4715/1537/6300/4688/4713/5691/4689/468/516/5600/341947/4700/126328/1347/1349/90993/27089/148327/10975/100532726/3569/4537/3709/4512/4539/4540/4514/9586/2906/6263/4509/4538/4519/733/4513/4535/4508/4536/1649/4541
hsa03264	Virion - Flavivirus and Alphavirus	3	0.711827036495089	1.15161174019381	0.32995951417004	0.72442700805286	0.668832933044981	134	tags=33%, list=1%, signal=33%	54587
hsa00500	Starch and sucrose metabolism	30	0.395536346691677	1.09391839236202	0.337931034482759	0.72442700805286	0.668832933044981	2090	tags=43%, list=13%, signal=38%	57733/93432/2821/5236/8908/280/2548/5836/7360/55276/5169/3099/2997
hsa00260	Glycine, serine and threonine metabolism	33	0.383734414551168	1.08336027974438	0.337182448036952	0.72442700805286	0.668832933044981	1843	tags=33%, list=11%, signal=30%	189/102724560/2593/55349/635/5223/26227/29958/211/501/275
hsa05135	Yersinia infection	126	0.290171061103668	1.0471056641294	0.337765957446808	0.72442700805286	0.668832933044981	3375	tags=23%, list=20%, signal=18%	110117499/2335/3676/2212/644150/7124/9844/2353/5881/3553/2533/7456/8935/3678/1432/27330/3688/5290/925/6885/4792/5335/8394/5880/5604/5295/5296/5602/64283
hsa04151	PI3K-Akt signaling pathway	278	0.262102590188448	1.03805178169379	0.337748344370861	0.72442700805286	0.668832933044981	1851	tags=17%, list=11%, signal=15%	2321/5228/3481/8516/110117499/3791/54331/2335/7060/6696/3676/1441/1950/5155/1291/2690/1299/27006/9048/3560/1944/3679/1017/1277/3913/3164/8515/3915/7148/64764/7423/2668/3918/1298/5623/284217/54541/2261/4909/2250/1975/1278/672/5521/3678/5728
hsa05207	Chemical carcinogenesis - receptor activation	157	-0.304587934659778	-1.05767610641239	0.344135802469136	0.733337007642563	0.677059160246295	2233	tags=18%, list=13%, signal=16%	108/1576/3265/2100/9446/7366/468/2940/10000/54658/90993/148327/6776/596/595/4609/7367/54576/367/54577/253152/9586/107/773/10941/111/1143/2247/574537
hsa01523	Antifolate resistance	29	-0.414180957590782	-1.09551732443842	0.35387323943662	0.746123880015582	0.688864740737703	1037	tags=14%, list=6%, signal=13%	3569/2352/9429/239
hsa05165	Human papillomavirus infection	287	0.258250139172636	1.02578584949645	0.354304635761589	0.746123880015582	0.688864740737703	3291	tags=24%, list=20%, signal=20%	8516/110117499/5743/7475/2335/7060/6696/3676/1950/11211/3135/1291/1740/1299/7479/8325/8900/7124/3679/5933/81029/1017/1277/89780/3913/5315/80326/6932/4854/8515/3915/7148/64764/3918/1298/50617/284217/7098/1278/5521/3678/5728/7473/1026/1311/5894/3688/5528/10207/5523/5290/6655/2778/3845/1287/3694/23462/3454/6654/890/534/3912/3066/5934/5604/5584/5295/26508/5296
hsa00603	Glycosphingolipid biosynthesis - globo and isoglobo series	15	0.459996019325113	1.0827588457077	0.366812227074236	0.75821652150245	0.700029367103114	434	tags=13%, list=3%, signal=13%	6483/26301
hsa05134	Legionellosis	53	0.335962677580823	1.06190045415275	0.369047619047619	0.75821652150245	0.700029367103114	1600	tags=17%, list=10%, signal=15%	3310/664/3305/7124/3689/1917/3553/3303/3304
hsa00590	Arachidonic acid metabolism	45	-0.366880771922909	-1.060761315533	0.3668430335097	0.75821652150245	0.700029367103114	1246	tags=16%, list=8%, signal=14%	50487/1571/9536/59344/8605/239/100137049
hsa05219	Bladder cancer	40	0.352820896081021	1.04787682220388	0.368298368298368	0.75821652150245	0.700029367103114	3178	tags=28%, list=19%, signal=22%	23604/4318/1950/2261/1026/5894/673/3845/4312/9252/5604
hsa04611	Platelet activation	102	-0.317832877508113	-1.04710023149717	0.371794871794872	0.75821652150245	0.700029367103114	966	tags=17%, list=6%, signal=16%	5336/8673/5332/108/6300/5593/5600/10000/83706/3709/83660/2977/107/8605/111/1281/100137049
hsa05203	Viral carcinogenesis	177	-0.290432332931924	-1.0284450264649	0.372754491017964	0.75821652150245	0.700029367103114	2342	tags=16%, list=14%, signal=14%	1019/2960/8360/3265/1387/468/8370/1960/90993/148327/3134/6776/3665/1111/9734/8363/7185/595/23352/8367/9134/554313/1959/245972/9586/8365/121504/8362
hsa00760	Nicotinate and nicotinamide metabolism	33	-0.39233819655359	-1.06501076419893	0.37609841827768	0.760696235838472	0.702318782867628	2379	tags=21%, list=14%, signal=18%	5167/316/93100/4907/23057/4837/284958
hsa04662	B cell receptor signaling pathway	64	0.317487700521344	1.02927394609632	0.378712871287129	0.761680943375236	0.703227921845999	3468	tags=27%, list=21%, signal=21%	5579/110117499/2353/5881/5894/5290/6655/3845/930/6654/4792/5880/5604/5295/5296/5534/3635
hsa03266	Virion - Herpesvirus	9	-0.531679599131097	-1.0961136978174	0.381750465549348	0.763500931098696	0.704908239826494	1967	tags=33%, list=12%, signal=29%	3482/29990/29992
hsa04913	Ovarian steroidogenesis	38	-0.376392178424794	-1.04722330844405	0.387263339070568	0.770223752151463	0.711115137240692	510	tags=32%, list=3%, signal=31%	1583/8681/654/122970/108/240/1573/3480/107/8605/111/100137049
hsa04664	Fc epsilon RI signaling pathway	57	-0.345052449675588	-1.04567651816592	0.390202702702703	0.771782141257279	0.712553932239887	2384	tags=21%, list=14%, signal=18%	8681/241/5336/6300/3265/240/7409/5600/10000/5608/8605/100137049
hsa01522	Endocrine resistance	93	0.295098994943046	1.02817862816157	0.395833333333333	0.778617216117216	0.718864468864469	3458	tags=31%, list=21%, signal=25%	110117499/2099/4318/2852/113/9611/4854/2353/8647/3714/53358/54567/25759/1432/28514/1026/5894/673/5290/6655/2778/3845/6654/5604/5295/5296/115/5602/5925
hsa00920	Sulfur metabolism	10	0.501884101183664	1.06857695901769	0.409871244635193	0.79000634115409	0.729379568134032	2672	tags=30%, list=16%, signal=25%	9060/4357/6821
hsa04211	Longevity regulating pathway	81	-0.319751928597106	-1.02238163914472	0.40625	0.79000634115409	0.729379568134032	2490	tags=19%, list=15%, signal=16%	4790/5468/108/8660/3265/468/3480/10000/90993/148327/9586/107/111/814/10891
hsa04659	Th17 cell differentiation	87	-0.317710743635085	-1.02112794109361	0.41747572815534	0.79000634115409	0.729379568134032	3376	tags=32%, list=20%, signal=25%	5533/7048/4775/3459/4793/3554/4790/861/3594/6300/3117/10148/3127/3112/5600/3113/3123/3108/6776/3115/3117/3569/3122/4773/51561/3111/3109/3120
hsa04010	MAPK signaling pathway	254	0.259295641132592	1.01958417494277	0.411764705882353	0.79000634115409	0.729379568134032	2623	tags=23%, list=16%, signal=20%	2321/5228/3310/5579/3481/3791/3552/4137/1950/5155/786/2872/27006/9048/5871/3305/1944/7124/781/55799/11184/2353/3164/5881/3553/123745/7423/2668/93589/3303/5623/1326/3304/2261/4909/2250/51776/7046/5321/3315/785/1432/27330/9479/2246/4217/1852/6788/5894/673/5801/80824/5607/3727/784/6655/284/1942/3845
hsa01232	Nucleotide metabolism	81	-0.318097843803866	-1.01709283313308	0.412828947368421	0.79000634115409	0.729379568134032	2677	tags=25%, list=16%, signal=21%	3704/353/115024/1890/957/5167/131870/2987/2766/377841/654364/79077/4907/1503/4830/7498/7378/151531/129607/284958
hsa00600	Sphingolipid metabolism	49	0.323636205555038	1.01551970454912	0.418823529411765	0.79000634115409	0.729379568134032	1811	tags=10%, list=11%, signal=9%	56624/10715/204219/64781/5660
hsa04612	Antigen processing and presentation	56	0.316416946386115	1.01049232109544	0.419277108433735	0.79000634115409	0.729379568134032	842	tags=9%, list=5%, signal=8%	3824/3310/3135/3305/7124
hsa03013	Nucleocytoplasmic transport	105	0.28746717983307	1.0099082447245	0.414698162729659	0.79000634115409	0.729379568134032	3977	tags=20%, list=24%, signal=15%	728343/392517/1917/9670/56000/100101267/30000/23165/1915/2733/55705/5411/7175/25909/51808/10527/3836/7514/3841/55308/59343
